OPE ID,School,academic_year,State,School Type,dl_sub_#,dl_sub_$,dl_unsub_#,dl_unsub_$,Total_$,Total_#
4188800,INSTITUTE FOR DOCTORAL STUDIES IN THE VISUAL ARTS,2019-2020,ME,Private-Nonprofit,-, -,-, -,0,0
4189000,BARBER & BEAUTY INSTITUTE OF NEW YORK,2019-2020,NY,Proprietary,71,90731,81,97098,187910,90883
4189100,SALON INSTITUTE - TOLEDO CAMPUS,2019-2020,OH,Proprietary,148,253602,173,301388,555163,253923
4189200,SALON PROFESSIONAL ACADEMY (THE),2019-2020,IL,Proprietary,57,89750,73,127251,217074,89880
4189400,SHEAR LEARNING ACADEMY OF COSMETOLOGY,2019-2020,IL,Proprietary,62,97354,77,162712,260143,97493
4189600,STATE CAREER SCHOOL,2019-2020,IL,Proprietary,128,203010,137,375108,578255,203275
4189700,CALIFORNIA MIRAMAR UNIVERSITY,2019-2020,CA,Proprietary,262,287959,225,222468,510652,288446
4189800,ACADEMY FOR SALON PROFESSIONALS,2019-2020,CA,Proprietary,114,154039,155,249768,403962,154308
4190500,NEW YORK SCHOOL OF ESTHETICS & DAY SPA,2019-2020,NY,Proprietary,79,89122,95,180901,270118,89296
4191300,ANNENBERG SCHOOL OF NURSING,2019-2020,CA,Private-Nonprofit,32,57212,36,81199,138447,57280
4191900,PAUL MITCHELL THE SCHOOL SPOKANE,2019-2020,WA,Proprietary,185,271466,201,337789,609456,271852
4192000,CURVE METRIC SCHOOL OF HAIR DESIGN,2019-2020,IL,Proprietary,5,4447,-, -,4447,4452
4192100,AMERICAN MEDICAL ACADEMY,2019-2020,FL,Proprietary,271,411490,265,557167,968922,412026
4192200,ATHENA CAREER ACADEMY,2019-2020,OH,Proprietary,566,920148,627,1683069,2603844,921341
4192500,WESTCHESTER COLLEGE OF NURSING & ALLIED HEALTH,2019-2020,CA,Proprietary,14,22334,14,44166,66514,22362
4192600,PALMETTO BEAUTY SCHOOL,2019-2020,SC,Proprietary,37,61294,46,120221,181561,61377
4192700,BARBER SCHOOL (THE) BY TIM HITE,2019-2020,UT,Proprietary,119,192508,139,286595,479242,192766
4193000,RIO GRANDE VALLEY COLLEGE,2019-2020,TX,Proprietary,818,1517322,925,1845200,3363447,1519065
4193100,ALEXANDER ACADEMY,2019-2020,MA,Proprietary,34,59500,37,89500,149037,59571
4193200,ROCKY MOUNTAIN UNIVERSITY OF HEALTH PROFESSIONS,2019-2020,UT,Proprietary,-, -,-, -,0,0
4193700,JOHN PAUL THE GREAT CATHOLIC UNIVERSITY,2019-2020,CA,Private-Nonprofit,982,1274339,959,1039256,2314554,1276280
4193800,SHEPHERDS COLLEGE,2019-2020,WI,Private-Nonprofit,76,167523,69,129000,296592,167668
4194400,AMERICAN COLLEGE OF HEALTHCARE SCIENCES,2019-2020,OR,Proprietary,1086,1738829,1026,2244521,3984376,1740941
4194500,AVEDA INSTITUTE TUCSON,2019-2020,AZ,Proprietary,570,856965,674,1156737,2014376,858209
4194900,TILLAMOOK BAY COMMUNITY COLLEGE,2019-2020,OR,Public,50,55998,40,46498,102536,56088
4195100,AMBIANCE BEAUTY & BARBER ACADEMY,2019-2020,FL,Proprietary,9,14750,11,28318,43079,14770
4195300,ELEVATE SALON INSTITUTE,2019-2020,CO,Proprietary,93,134127,108,161448,295683,134328
4195400,UNITEK COLLEGE,2019-2020,CA,Proprietary,866,1482280,938,2054195,3537413,1484084
4197500,UNIVERSITY ACADEMY OF HAIR DESIGN,2019-2020,AL,Proprietary,61,94285,66,163024,257375,94412
4197600,"FLORIDA INSTITUTE OF RECORDING, SOUND AND TECHNOLOGY",2019-2020,FL,Proprietary,349,591733,395,955606,1547734,592477
4202600,NEW DIMENSIONS BEAUTY ACADEMY,2019-2020,CO,Proprietary,47,70856,45,77714,148615,70948
4202800,PANACHE ACADEMY OF BEAUTY,2019-2020,WI,Proprietary,31,40171,33,58495,98699,40235
4203100,PAUL MITCHELL THE SCHOOL RENO,2019-2020,NV,Proprietary,285,466805,292,565437,1032534,467382
4203200,BOISE BARBER COLLEGE A D.MARTIN ACADEMY,2019-2020,ID,Proprietary,84,144482,88,209803,354373,144654
4203300,AVEDA INSTITUTE DES MOINES,2019-2020,IA,Proprietary,258,413717,353,572376,986446,414328
4203400,ARKANSAS STATE UNIVERSITY - NEWPORT,2019-2020,AR,Public,687,904421,918,1430662,2336001,906026
4203500,AUSTIN KADE ACADEMY,2019-2020,ID,Proprietary,159,211683,175,324064,535922,212017
4203600,FRANKLIN HAIR ACADEMY SCHOOL OF COSMETOLOGY,2019-2020,TN,Proprietary,10,13667,9,17914,31590,13686
4203800,WOODRUFF MEDICAL AND WELLNESS TRAINING,2019-2020,GA,Proprietary,190,294247,260,735168,1029675,294697
4204000,ASPEN BEAUTY ACADEMY - LAUREL,2019-2020,MD,Proprietary,93,144131,94,188607,332832,144318
4204300,"AESTHETIC SCIENCE INSTITUTE, (THE)",2019-2020,NY,Proprietary,101,119739,138,232110,351987,119978
4204500,ELAINE STERLING INSTITUTE(THE),2019-2020,GA,Proprietary,635,751579,758,1499129,2251466,752972
4204700,PAUL MITCHELL THE SCHOOL RALEIGH,2019-2020,NC,Proprietary,232,375704,263,529477,905444,376199
4204800,AMERICAN COLLEGE OF BARBERING,2019-2020,KY,Proprietary,179,254311,184,366075,620570,254674
4205100,GREAT LAKES TRUCK DRIVING SCHOOL,2019-2020,OH,Proprietary,39,38364,40,63901,102305,38443
4205200,WADE GORDON HAIRDRESSING ACADEMY,2019-2020,TX,Proprietary,326,505453,342,569943,1075738,506121
4205300,MITSU SATO HAIR ACADEMY,2019-2020,KS,Proprietary,102,153292,130,247998,401420,153524
4205500,LIL LOU'S BEAUTY AND BARBER COLLEGE,2019-2020,IN,Proprietary,97,132300,108,226793,359201,132505
4206200,DIGITAL FILM ACADEMY,2019-2020,NY,Proprietary,59,101093,73,183000,284166,101225
4206300,FVI SCHOOL OF NURSING AND TECHNOLOGY,2019-2020,FL,Proprietary,973,1616538,1035,2693731,4311304,1618546
4206400,HELMS COLLEGE,2019-2020,GA,Private-Nonprofit,494,586107,599,1098714,1685420,587200
4206500,MYCOMPUTERCAREER.COM,2019-2020,NC,Proprietary,3248,5501777,3570,10419874,15925221,5508595
4206700,ELITE WELDING ACADEMY,2019-2020,OH,Proprietary,102,173865,108,228445,402418,174075
4206800,ADVANCE BEAUTY TECHS ACADEMY,2019-2020,CA,Proprietary,221,304274,181,163890,468345,304676
4207000,SCHOOL OF MISSIONARY AVIATION TECHNOLOGY,2019-2020,MI,Private-Nonprofit,30,59500,43,116172,175715,59573
4207200,ACADEMY DI FIRENZE,2019-2020,ID,Proprietary,24,40191,12,20100,60303,40227
4207500,MEDICAL CAREER INSTITUTE,2019-2020,NJ,Proprietary,207,318773,239,520564,839576,319219
4208600,RELAY GRADUATE SCHOOL OF EDUCATION,2019-2020,NY,Private-Nonprofit,-, -,17,29146,29163,17
4208700,COLORADO STATE UNIVERSITY - GLOBAL CAMPUS,2019-2020,CO,Public,16021,17617842,17049,28340149,45975040,17650912
4208900,ADVANCED CAREER INSTITUTE,2019-2020,CA,Proprietary,479,621873,488,962450,1584811,622840
4209300,PAUL MITCHELL THE SCHOOL OVERLAND PARK,2019-2020,KS,Proprietary,298,448243,335,672753,1121331,448876
4209500,SHEAR FINESSE BEAUTY ACADEMY,2019-2020,FL,Proprietary,45,59582,56,123723,183361,59683
4209600,INSTITUTE OF HEALTH SCIENCES,2019-2020,MD,Proprietary,253,321732,297,607468,929497,322282
4209800,HINTON BARBER AND BEAUTY COLLEGE,2019-2020,CA,Proprietary,91,144313,88,156176,300577,144492
4210100,STELLA AND CHARLES GUTTMAN COMMUNITY COLLEGE,2019-2020,NY,Public,67,89260,49,52632,141941,89376
4210300,NIMA NATIONAL INSTITUTE OF MEDICAL AESTHETICS,2019-2020,UT,Proprietary,305,379112,360,646995,1026467,379777
4210700,NEW YORK INSTITUTE OF BEAUTY,2019-2020,NY,Proprietary,214,235796,277,415819,651892,236287
4210800,NRI INSTITUTE OF HEALTH SCIENCES,2019-2020,FL,Proprietary,232,449895,260,743758,1193913,450387
4211000,SALON PROFESSIONAL ACADEMY (THE),2019-2020,AL,Proprietary,70,110018,82,141168,251268,110170
4211200,BRIGHTON INSTITUTE OF COSMETOLOGY,2019-2020,MI,Proprietary,22,36584,26,34498,71108,36632
4211800,COLLEGE OF WESTERN IDAHO,2019-2020,ID,Public,4162,6062386,2197,3414954,9479537,6068745
4211900,XAVIER COLLEGE SCHOOL OF NURSING,2019-2020,CA,Proprietary,283,474995,300,697242,1172537,475578
4212000,LAWRENCE & COMPANY COLLEGE OF COSMETOLOGY,2019-2020,CA,Proprietary,75,102441,36,41836,144313,102552
4212100,ACADEMY OF SALON PROFESSIONALS,2019-2020,MO,Proprietary,88,112032,79,124873,236984,112199
4212900,UNIVERSITY COLLEGE BIRMINGHAM,2019-2020,,Foreign-Private,4,10000,4,13000,23004,10008
4213200,KAIZEN BEAUTY ACADEMY,2019-2020,FL,Proprietary,98,131246,99,174830,306175,131443
4213300,SOUTHERN TEXAS CAREERS ACADEMY,2019-2020,TX,Proprietary,57,65001,29,27871,92901,65087
4213400,ACCESS CAREERS,2019-2020,NY,Proprietary,68,110578,74,100885,211537,110720
4213500,SHARP EDGEZ BARBER INSTITUTE,2019-2020,NY,Proprietary,119,131408,150,205852,337410,131677
4213600,RIVER VALLEY COSMETOLOGY INSTITUTE,2019-2020,OK,Proprietary,5,8250,7,20000,28257,8262
4213800,SALON PROFESSIONAL ACADEMY (THE),2019-2020,TN,Proprietary,108,171176,146,191776,363098,171430
4214500,PRESTIGE HEALTH & BEAUTY SCIENCES ACADEMY,2019-2020,FL,Proprietary,30,38830,32,63345,102207,38892
4214700,LUCKES BEAUTY ACADEMY,2019-2020,VA,Proprietary,52,84312,55,130743,215110,84419
4215000,TOTAL TRANSFORMATION INSTITUTE OF COSMETOLOGY,2019-2020,TX,Proprietary,62,92867,65,108413,201345,92994
4215100,CALIFORNIA CAREER INSTITUTE,2019-2020,CA,Proprietary,260,442081,276,713190,1155547,442617
4215200,VIBE BARBER COLLEGE,2019-2020,TN,Proprietary,59,102357,61,155779,258197,102477
4215300,COSMO FACTORY COSMETOLOGY ACADEMY (THE),2019-2020,CA,Proprietary,4,7000,5,9806,16811,7009
4215400,GRACE SCHOOL OF THEOLOGY,2019-2020,TX,Private-Nonprofit,65,58999,59,86860,145918,59123
4215500,CHAMP'S BARBER SCHOOL,2019-2020,PA,Proprietary,40,61123,40,102042,163205,61203
4216000,UNIVERSAL TRAINING INSTITUTE,2019-2020,NJ,Proprietary,214,303226,249,618047,921522,303689
4216500,CENTER FOR THE HEALING ARTS,2019-2020,NJ,Proprietary,21,24496,31,61664,86191,24548
4216800,BONNIE JOSEPH ACADEMY OF COSMETOLOGY & BARBERING,2019-2020,UT,Proprietary,19,32655,21,47396,80072,32695
4216900,SAN IGNACIO UNIVERSITY,2019-2020,FL,Proprietary,24,39838,10,13204,53052,39872
4217000,HEALTHCARE TRAINING INSTITUTE,2019-2020,LA,Proprietary,142,253992,169,506740,760901,254303
4217400,HIGH TECH HIGH GRADUATE SCHOOL OF EDUCATION,2019-2020,CA,Private-Nonprofit,-, -,-, -,0,0
4217500,J D ACADEMY OF SALON AND SPA,2019-2020,CA,Proprietary,151,222834,157,293451,516442,223142
4217600,SESSIONS COLLEGE FOR PROFESSIONAL DESIGN,2019-2020,AZ,Proprietary,325,500676,409,912763,1413848,501410
4217800,BOCA BEAUTY ACADEMY,2019-2020,FL,Proprietary,439,526537,495,773834,1300866,527471
4218200,PAUL MITCHELL THE SCHOOL - JERSEY SHORE,2019-2020,NJ,Proprietary,122,160362,131,240886,401379,160615
4218300,MIDWIVES COLLEGE OF UTAH,2019-2020,UT,Private-Nonprofit,141,249317,121,334716,584154,249579
4218400,CITY POINTE BEAUTY ACADEMY,2019-2020,MO,Proprietary,150,223638,169,263977,487784,223957
4218500,INNOVATE SALON ACADEMY,2019-2020,NJ,Proprietary,431,551956,476,741225,1293657,552863
4218800,REGENT'S UNIVERSITY LONDON,2019-2020,,Foreign-Private,24,54123,36,68377,122536,54183
4218900,ROCKY VISTA UNIVERSITY,2019-2020,CO,Proprietary,-, -,-, -,0,0
4219000,IGLOBAL UNIVERSITY,2019-2020,VA,Proprietary,6,5500,3,6000,11503,5509
4219100,ALEXANDER PAUL INSTITUTE OF HAIR DESIGN,2019-2020,NC,Proprietary,80,106214,123,195695,302032,106417
4219200,ACE COSMETOLOGY & BARBERING TRAINING CENTER,2019-2020,CT,Proprietary,184,254746,167,409562,664475,255097
4219300,EAST-WEST HEALING ARTS INSTITUTE,2019-2020,WI,Proprietary,14,20222,18,50664,70904,20254
4219700,GEMINI SCHOOL OF VISUAL ARTS & COMMUNICATION,2019-2020,TX,Proprietary,14,30500,14,28000,58514,30528
4220000,DESIGNER BARBER & STYLIST SCHOOL,2019-2020,AR,Proprietary,69,108034,61,128640,236735,108164
4220200,MORE TECH INSTITUTE,2019-2020,FL,Proprietary,98,142682,151,192415,335248,142931
4220400,CHRYSM INSTITUTE OF ESTHETICS (THE),2019-2020,VA,Proprietary,117,130470,175,349821,480466,130762
4220500,BUTTE COUNTY REGIONAL OCCUPATIONAL PROGRAM,2019-2020,CA,Public,35,47515,35,63232,110782,47585
4220900,NATIONAL PERSONAL TRAINING INSTITUTE OF COLUMBUS,2019-2020,OH,Proprietary,5,1945,7,5444,7396,1957
4221000,"STANDARD HEALTHCARE SERVICES, COLLEGE OF NURSING",2019-2020,VA,Proprietary,760,1164167,837,2172949,3337953,1165764
4221100,NEW HORIZONS MEDICAL INSTITUTE,2019-2020,GA,Proprietary,59,83107,65,150258,233430,83231
4221300,PHILADELPHIA TECHNICIAN TRAINING INSTITUTE,2019-2020,PA,Private-Nonprofit,950,1571834,1069,2923988,4496891,1573853
4221400,PAUL MITCHELL THE SCHOOL DENVER,2019-2020,CO,Proprietary,240,377801,256,490651,868708,378297
4221700,ZMS THE ACADEMY,2019-2020,CA,Proprietary,163,146914,72,102069,249055,147149
4221900,CALIFORNIA TECHNICAL ACADEMY,2019-2020,CA,Proprietary,75,111155,86,179865,291106,111316
4222000,ARCLABS,2019-2020,SC,Proprietary,678,1150214,745,1710599,2861558,1151637
4222200,FAB SCHOOL (THE),2019-2020,CA,Proprietary,154,211837,166,246219,458222,212157
4222600,HEALTHCARE INSTITUTE (THE),2019-2020,TX,Proprietary,25,38196,25,54007,92228,38246
4223100,ARROJO COSMETOLOGY SCHOOL,2019-2020,NY,Proprietary,212,212836,239,343539,556614,213287
4223300,ALLIANCE COMPUTING SOLUTIONS,2019-2020,NY,Proprietary,51,89250,46,69635,158931,89347
4223400,INTERAMERICAN TECHNICAL INSTITUTE,2019-2020,FL,Proprietary,126,200095,120,332334,532549,200341
4223500,LYNNES WELDING TRAINING,2019-2020,ND,Proprietary,51,45093,52,50863,96008,45196
4223600,ACADEMY OF INTERACTIVE ENTERTAINMENT,2019-2020,WA,Private-Nonprofit,158,306678,182,368517,675377,307018
4223700,BAY AREA MEDICAL ACADEMY,2019-2020,CA,Proprietary,134,227715,141,322967,550823,227990
4223800,ELECTRICAL AND HVAC/R TRAINING CENTER,2019-2020,NY,Proprietary,202,228623,202,306879,535704,229027
4223900,MIND BODY INSTITUTE,2019-2020,TN,Proprietary,35,47127,49,106154,153330,47211
4224100,COSMETOLOGY ACADEMY OF TEXARKANA,2019-2020,TX,Proprietary,93,140272,95,185211,325578,140460
4224200,BELLE ACADEMY OF COSMETOLOGY,2019-2020,CT,Proprietary,11,18750,11,27314,46075,18772
4224300,VALOR CHRISTIAN COLLEGE,2019-2020,OH,Private-Nonprofit,559,674532,560,956289,1631381,675651
4224400,NETWORKS BARBER COLLEGE,2019-2020,IL,Proprietary,77,119919,109,186224,306252,120105
4224500,TRENZ BEAUTY ACADEMY,2019-2020,IL,Proprietary,126,191173,134,304910,496217,191433
4224600,BARBER SCHOOL OF PITTSBURGH,2019-2020,PA,Proprietary,152,197147,167,325310,522624,197466
4225000,PARISIAN SPA INSTITUTE,2019-2020,FL,Proprietary,263,229937,351,508699,738987,230551
4225300,CREATIVE TOUCH COSMETOLOGY SCHOOL,2019-2020,IL,Proprietary,16,23983,22,53948,77953,24021
4225500,WESTCHESTER SCHOOL FOR DENTAL ASSISTANTS,2019-2020,NY,Proprietary,128,187164,140,111690,298994,187432
4225700,CLEVELAND BARBER COLLEGE,2019-2020,OH,Proprietary,349,660444,374,978081,1638899,661167
4225900,SETTING THE STANDARD BARBERING AND NATURAL HAIR ACADEMY,2019-2020,LA,Proprietary,35,50923,42,90364,141329,51000
4226000,BOS-MAN'S BARBER COLLEGE,2019-2020,LA,Proprietary,40,65000,48,122083,187131,65088
4226100,LAWRENCE & COMPANY COLLEGE OF COSMETOLOGY,2019-2020,CA,Proprietary,44,64080,41,65879,130000,64165
4226300,BARBER AND BEAUTY ACADEMY OF PENNSYLVANIA,2019-2020,PA,Proprietary,57,64781,61,80739,145581,64899
4226400,MT TRAINING CENTER,2019-2020,TX,Proprietary,295,349806,315,589841,939962,350416
4226600,CAROLINA CAREER COLLEGE,2019-2020,NC,Proprietary,7,7188,12,23906,31106,7207
4226700,ALABAMA COLLEGE OF OSTEOPATHIC MEDICINE,2019-2020,AL,Private-Nonprofit,-, -,-, -,0,0
4227500,MERRYFIELD SCHOOL OF PET GROOMING,2019-2020,FL,Proprietary,63,71262,57,102027,173346,71382
4227800,BETHANY GLOBAL UNIVERSITY,2019-2020,MN,Private-Nonprofit,267,503601,326,615313,1119240,504194
4228100,HIGH DESERT MEDICAL COLLEGE,2019-2020,CA,Proprietary,1482,2613421,1543,3638193,6253157,2616446
4228300,PAUL MITCHELL THE SCHOOL SCHENECTADY,2019-2020,NY,Proprietary,211,275233,240,393831,669304,275684
4228400,BEYOND MEASURE BARBERING INSTITUTE,2019-2020,NC,Proprietary,59,97409,52,116524,213985,97520
4228600,TOP OF THE LINE BARBER COLLEGE,2019-2020,SC,Proprietary,52,86073,59,141454,227586,86184
4228900,MCDOUGLE TECHNICAL INSTITUTE,2019-2020,FL,Proprietary,283,349904,313,455537,805754,350500
4229000,BARBER INSTITUTE OF TEXAS,2019-2020,TX,Proprietary,87,146375,94,247750,394219,146556
4229100,ADVANTAGE CAREER INSTITUTE,2019-2020,NJ,Proprietary,107,91968,129,182242,274339,92204
4229200,JUPITER BEAUTY ACADEMY,2019-2020,MA,Proprietary,33,37933,9,9850,47792,37975
4229300,MEDQUEST COLLEGE,2019-2020,KY,Proprietary,933,1430654,1075,2559690,3991419,1432662
4229400,MIDFIELD INSTITUTE OF COSMETOLOGY,2019-2020,AL,Private-Nonprofit,33,52996,39,98295,151330,53068
4229500,TEXAS A&M UNIVERSITY - CENTRAL TEXAS,2019-2020,TX,Public,1528,3538448,1450,4448021,7987919,3541426
4229700,FIRST COAST BARBER ACADEMY,2019-2020,FL,Proprietary,48,63020,55,118114,181189,63123
4229900,DEBUTANTES SCHOOL OF COSMETOLOGY AND NAIL TECHNOLOGY,2019-2020,IL,Proprietary,72,110448,85,182868,293401,110605
4230200,PAUL MITCHELL THE SCHOOL FARMINGTON HILLS,2019-2020,MI,Proprietary,213,331144,216,394930,726290,331573
4230300,PAUL MITCHELL THE SCHOOL MERRILLVILLE,2019-2020,IN,Proprietary,125,189657,162,261529,451348,189944
4230500,PAUL MITCHELL THE SCHOOL  GRAND RAPIDS,2019-2020,MI,Proprietary,171,260270,200,299619,560089,260641
4230900,RICCI'S TONI & GUY HAIRDRESSING ACADEMY/ TIGI CREATIVE SCHOOL,2019-2020,CT,Proprietary,180,267644,204,316026,583874,268028
4231000,STUDIO BEAUTY SCHOOL,2019-2020,WA,Proprietary,132,182402,157,307255,489814,182691
4231200,NEECEE'S BARBER COLLEGE,2019-2020,TX,Proprietary,98,145580,91,189640,335311,145769
4231400,BELLA ACADEMY OF COSMETOLOGY,2019-2020,WI,Proprietary,17,21750,17,24553,46320,21784
4231800,PRINCESS BEAUTY SCHOOL,2019-2020,MI,Proprietary,4,5047,1,667,5715,5052
4231900,ALAMO CITY BARBER COLLEGE,2019-2020,TX,Proprietary,241,392176,260,241325,633761,392677
4232000,STUDIO INCAMMINATI,2019-2020,PA,Private-Nonprofit,26,53032,22,69500,122554,53080
4232300,HVAC TECHNICAL INSTITUTE,2019-2020,IL,Proprietary,125,156524,134,239263,395921,156783
4232800,JOHN PATRICK UNIVERSITY OF HEALTH AND APPLIED SCIENCES,2019-2020,IN,Proprietary,42,114774,39,128207,243020,114855
4233100,ARIZONA SCHOOL OF INTEGRATIVE STUDIES,2019-2020,AZ,Proprietary,156,228287,189,456441,684917,228632
4233400,LEE PROFESSIONAL INSTITUTE,2019-2020,FL,Proprietary,101,117817,102,177542,295461,118020
4233700,"CHRISTINE VALMY INTERNATIONAL SCHOOL FORESTHETICS, SKIN CARE & MAKE-UP",2019-2020,NY,Proprietary,413,467647,462,773612,1241721,468522
4233900,ATLANTIS UNIVERSITY,2019-2020,FL,Proprietary,138,263095,123,208132,471350,263356
4234000,SAN FRANCISCO FILM SCHOOL,2019-2020,CA,Proprietary,40,70000,44,123000,193044,70084
4234200,CENTER FOR ULTRASOUND RESEARCH & EDUCATION,2019-2020,NY,Proprietary,176,323326,189,479501,803016,323691
4234300,CULINARY TECH CENTER,2019-2020,NY,Proprietary,46,53661,51,94331,148043,53758
4234600,PARK PLACE PREMIER BARBER SCHOOL,2019-2020,LA,Proprietary,48,78217,52,112061,190330,78317
4234700,CALIFORNIA INTERNATIONAL BUSINESS UNIVERSITY,2019-2020,CA,Private-Nonprofit,2,4500,2,6000,10502,4504
4234900,AMG COLLEGE,2019-2020,NY,Proprietary,434,613237,529,1197237,1811003,614200
4235000,FELBRY COLLEGE-SCHOOL OF NURSING,2019-2020,OH,Proprietary,548,999806,546,1471065,2471417,1000900
4235400,SAINT MICHAEL COLLEGE OF ALLIED HEALTH,2019-2020,DC,Proprietary,218,357205,232,560676,918113,357655
4235500,PRESIDIO GRADUATE SCHOOL,2019-2020,CA,Private-Nonprofit,-, -,-, -,0,0
4235900,BELLA COSMETOLOGY AND BARBER COLLEGE,2019-2020,TX,Proprietary,295,172155,315,243220,415690,172765
4236400,SANDRA ACADEMY OF SALON SERVICES,2019-2020,TN,Proprietary,109,163676,125,225839,389640,163910
4236700,BLUSH SCHOOL OF MAKEUP,2019-2020,CA,Proprietary,32,44800,32,62800,107632,44864
4236800,FOUNTAIN OF YOUTH ACADEMY OF COSMETOLOGY,2019-2020,PA,Proprietary,107,121854,139,270722,392715,122100
4236900,K&G 5 STAR BARBER COLLEGE,2019-2020,TX,Proprietary,64,101225,71,154623,255919,101360
4237100,SALON PROFESSIONAL ACADEMY (THE),2019-2020,CA,Proprietary,257,362579,273,462754,825606,363109
4237200,MONTEFIORE SCHOOL OF NURSING,2019-2020,NY,Private-Nonprofit,247,409524,279,738961,1148764,410050
4237400,WRIGHT GRADUATE UNIVERSITY FOR THE REALIZATION OF HUMAN POTENTIAL,2019-2020,WI,Private-Nonprofit,-, -,-, -,0,0
4237600,CALIFORNIA JAZZ CONSERVATORY,2019-2020,CA,Private-Nonprofit,36,75171,33,97750,172954,75240
4237700,REGIONAL CENTER FOR BORDER HEALTH,2019-2020,AZ,Private-Nonprofit,24,14424,28,29871,44323,14476
4238100,CLIFF COLLEGE,2019-2020,,Foreign-Private,4,9000,4,4000,13004,9008
4238400,FLORIDA INTERNATIONAL TRAINING INSTITUTE,2019-2020,FL,Proprietary,204,254204,127,191967,446298,254535
4238600,GOULD'S ACADEMY,2019-2020,TN,Proprietary,458,636409,682,1125734,1762825,637549
4238700,DERMAL SCIENCE INTERNATIONAL AESTHETICS & NAIL ACADEMY,2019-2020,VA,Proprietary,60,57161,99,148229,205489,57320
4238900,"BEAUTY SCHOOL, (THE)",2019-2020,AR,Proprietary,14,19250,17,32500,51767,19281
4239000,B-UNIQUE BEAUTY AND BARBER ACADEMY,2019-2020,SC,Proprietary,35,55576,38,97361,152975,55649
4239500,VIRGINIA UNIVERSITY OF INTEGRATIVE MEDICINE,2019-2020,VA,Private-Nonprofit,-, -,-, -,0,0
4239600,KENTUCKY HORSESHOEING SCHOOL,2019-2020,KY,Proprietary,71,95891,79,117987,213957,96041
4239700,VOCATIONAL NURSING INSTITUTE,2019-2020,TX,Private-Nonprofit,20,35000,22,69500,104522,35042
4240100,AMERICAN UNIVERSITY OF ANTIGUA COLLEGE OF MEDICINE,2019-2020,,Foreign-For-Profit,-, -,-, -,0,0
4240200,AVIATION INSTITUTE OF MAINTENANCE,2019-2020,CA,Proprietary,789,1326183,702,1586748,2913633,1327674
4240400,ANA G. MÉNDEZ UNIVERSITY,2019-2020,FL,Private-Nonprofit,1459,1452893,1155,1757836,3211884,1455507
4240500,PAUL MITCHELL THE SCHOOL TULSA,2019-2020,OK,Proprietary,289,456668,377,575239,1032284,457334
4240600,TRI-STATE BARBER COLLEGE,2019-2020,KY,Proprietary,7,12250,12,23000,35262,12269
4240700,IMAGE MAKER BEAUTY INSTITUTE,2019-2020,TN,Proprietary,75,120101,90,189167,309358,120266
4241200,MARY IMMACULATE COLLEGE,2019-2020,,Foreign-Private,2,5500,5,19250,24755,5507
4241500,WAVE LEADERSHIP COLLEGE,2019-2020,VA,Private-Nonprofit,41,71457,45,98556,170058,71543
4241800,ACADEMY OF PROFESSIONAL COSMETOLOGY,2019-2020,AR,Proprietary,66,85383,80,141207,226670,85529
4241900,RIVER VALLEY SCHOOL OF MASSAGE,2019-2020,AR,Proprietary,19,19712,21,26478,46211,19752
4242000,LATIN BEAUTY ACADEMY,2019-2020,FL,Proprietary,220,278583,227,417287,696097,279030
4242100,UNIVERSITY OF NORTH TEXAS AT DALLAS,2019-2020,TX,Public,2062,4843880,1699,4882372,9727951,4847641
4242300,DALTON INSTITUTE OF ESTHETICS AND COSMETOLOGY,2019-2020,GA,Proprietary,70,103243,69,101016,204328,103382
4242500,ASSOCIATED BARBER COLLEGE OF SAN DIEGO,2019-2020,CA,Proprietary,121,196750,126,302887,499763,196997
4242600,ABCO TECHNOLOGY,2019-2020,CA,Proprietary,54,70442,46,84802,155290,70542
4242800,COALITION OF AFRICAN AMERICAN NURSES,2019-2020,IL,Private-Nonprofit,70,96600,96,246708,343404,96766
4243100,ALHAMBRA MEDICAL UNIVERSITY,2019-2020,CA,Proprietary,28,44000,13,24500,68513,44041
4243300,GARDEN STATE SCIENCE AND TECHNOLOGY INSTITUTE,2019-2020,NJ,Proprietary,85,136905,83,214492,351480,137073
4243400,INTERNATIONAL SPORTS SCIENCES ASSOCIATION,2019-2020,CA,Proprietary,319,409801,254,460305,870360,410374
4243500,BARBER TECH ACADEMY,2019-2020,SC,Proprietary,70,112799,73,190614,303486,112942
4243800,ABRAHAM LINCOLN UNIVERSITY,2019-2020,CA,Proprietary,54,106500,49,152686,259235,106603
4244000,CALIFORNIA INTERCONTINENTAL UNIVERSITY,2019-2020,CA,Proprietary,177,321152,170,410557,731879,321499
4244100,CONSTRUCTION TRAINING CENTER,2019-2020,SC,Proprietary,88,154000,96,269967,424063,154184
4244300,ANTIOCH COLLEGE,2019-2020,OH,Private-Nonprofit,195,263747,164,191955,455866,264106
4244500,NORWICH UNIVERSITY OF THE ARTS,2019-2020,,Foreign-Private,21,31396,21,19104,50521,31438
4244700,MED ACADEMY,2019-2020,FL,Proprietary,245,303088,278,475655,779021,303611
4244800,HUNTINGTON UNIVERSITY OF HEALTH SCIENCES,2019-2020,TN,Proprietary,88,109529,112,191092,300733,109729
4244900,SONORAN DESERT INSTITUTE,2019-2020,AZ,Proprietary,1120,1754393,1164,2700270,4455827,1756677
4245400,INFINITY COLLEGE,2019-2020,LA,Proprietary,169,260809,240,704869,965918,261218
